id,locatie_gegevens_cc,zenddatum__c,status,cust_id,invoicing_f_code_initialized_confirmed,cust_id_business_held_confirmed,ontvangstdatum,aanmaakdatum,locatie_gegevens_continent,vehicle_id,invoicing_f_code_paid_date_confirmed,z_list_price,wgtKg_123X,dimension_package_for_shipment,driver_id,invoicing_f_code_createddate_confirmed,invoicing_f_code_status,shipment_type_id,invoicing_f_code_initialized_unconfirmed,cust_id_business_held_hetoudesysteem
665,DE,1693180800000,Delivered,63453,5697,335,1693440000000,1692921600000,Europe,ccc-2ioqb-f9mr6g,1693094400000,28.64,14 32,31 x 45 x 124,A1-easxbkqjrtpf,1692921600000,Paid,2,5697.0,2-u8m8k
32,FR,1691625600000,Delivered,93389,5064,774,1691798400000,1691452800000,Europe,cbc-fwgfj-l2mtjv,1691971200000,170.08,42 52,31 x 45 x 69,C1-8rkv7u4z0qhg,1691452800000,Paid,1,5064.0,5-b0sy4
626,JP,1697414400000,Delivered,59030,5658,415,1697500800000,1697155200000,Asia,cbc-gr63q-mdcwgr,1697587200000,48.28,12 07,32 x 12 x 149,C1-qhp3tte5dphq,1697241600000,Paid,1,5658.0,8-jxnci
306,US,1683417600000,Delivered,59030,5338,322,1683590400000,1682899200000,North America,cad-mxtis-wl55el,1683417600000,133.32,33 33,32 x 18 x 114,A1-ovsgpq4lbpmg,1682899200000,Paid,1,5338.0,0-luwvv
512,CA,1698451200000,Delivered,30047,5544,312,1698537600000,1698192000000,North America,cbc-ggvc1-fhqqcg,-9223372036855,48.32,12 08,32 x 18 x 54,B1-es7kj5egs4m4,1698192000000,Pending,1,5544.0,4-izps5
485,IN,1675209600000,Delivered,48881,5517,324,1675296000000,1674950400000,Asia,cad-4ynzb-gxupzn,1675296000000,107.88,26 97,32 x 19 x 108,C1-lizqqs1pyect,1674950400000,Paid,1,5517.0,9-f9c8y
902,GB,1697241600000,Delivered,84755,5934,967,1697328000000,1696896000000,Europe,cad-hf01i-kbmw0r,1697500800000,136.68,34 17,32 x 22 x 63,C1-cpbugpokl9v7,1696982400000,Paid,1,5934.0,0-6suvb
999,CA,1692748800000,Delivered,46881,6031,967,1692835200000,1692144000000,North America,cbc-3lj36-wxmcqt,1692316800000,190.96,47 74,32 x 24 x 66,B1-bxkjltfgog6k,1692230400000,Paid,1,6031.0,0-6suvb
809,IN,1673308800000,Delivered,75798,5841,373,1673481600000,1672876800000,Asia,aba-rh9jk-9ne9td,1673395200000,11.6,2 9,32 x 25 x 111,A1-r8gmvwxsfmam,1672963200000,Paid,1,5841.0,0-1qsht
683,DE,1691452800000,Delivered,13510,5715,171,1691712000000,1689984000000,Europe,cdc-qsc8w-tgmn7j,1690416000000,94.94,47 47,32 x 26 x 132,B1-dsgyraz6fkj7,1689984000000,Paid,2,5715.0,9-p0utg
869,IN,1698364800000,Delivered,10985,5901,682,1698537600000,1696723200000,Asia,cad-ez5lj-duf8i1,1696982400000,37.1,18 55,32 x 27 x 123,B1-x8pki1i9dcc2,1696809600000,Paid,2,5901.0,7-mhupb
731,DE,1684540800000,Delivered,62114,5763,278,1684713600000,1683936000000,Europe,cbc-xiufm-ladmww,1684195200000,135.76,33 94,32 x 27 x 50,C1-vrmgtcixyvlg,1684022400000,Paid,1,5763.0,6-esick
539,FR,1688860800000,Delivered,59030,5571,25,1689120000000,1687046400000,Europe,cbc-owfot-uqylwt,1687564800000,78.38,39 19,32 x 32 x 56,C1-yd5vmtol8ngh,1687046400000,Paid,2,5571.0,6-czind
674,JP,1683331200000,Delivered,46954,5706,533,1683331200000,1683072000000,Asia,cbc-lw65i-5g2uik,1683590400000,29.4,7 35,32 x 32 x 62,B1-wjunhi3uz4xa,1683158400000,Paid,1,5706.0,9-4el5i
711,JP,1692662400000,Delivered,78521,5743,570,1692748800000,1690329600000,Asia,cad-mrknz-0r6v7l,1690502400000,75.66,37 83,32 x 37 x 62,C1-fkbonrztz7b1,1690416000000,Paid,2,5743.0,6-uxu5t
676,AU,1686960000000,Delivered,84755,5708,776,1687219200000,1684281600000,Australia,cad-8mypb-l9vuov,1684800000000,73.76,36 88,32 x 37 x 78,A1-ovsgpq4lbpmg,1684368000000,Paid,2,5708.0,4-hqitw
499,US,1687478400000,Delivered,27007,5531,930,1687824000000,1685145600000,North America,cdc-m2bjz-95lkbp,1685750400000,51.72,25 86,32 x 39 x 70,C1-tk3ygetsueuf,1685232000000,Paid,2,5531.0,1-l4tgy
845,GB,1690502400000,Delivered,80864,5877,729,1690675200000,1690156800000,Europe,cbc-m5re7-j6ptth,1690243200000,121.08,30 27,32 x 40 x 75,C1-hiqyf1c01jti,1690243200000,Paid,1,5877.0,4-mcvjp
400,GB,1692662400000,Delivered,72735,5432,409,1692662400000,1692230400000,Europe,ccc-hlsyv-egbsja,1692403200000,23.56,5 89,32 x 43 x 144,A1-r8gmvwxsfmam,1692316800000,Paid,1,5432.0,9-d5r7q
701,GB,1678665600000,Delivered,12153,5733,335,1679011200000,1677110400000,Europe,aba-lnaex-dgo3ao,1677628800000,36.74,18 37,32 x 43 x 93,A1-eixkpln3woad,1677196800000,Paid,2,5733.0,2-u8m8k
178,US,1700179200000,Created,70376,5210,865,1700611200000,1697932800000,North America,cad-mxtis-wl55el,-9223372036855,86.3,43 15,32 x 44 x 50,A1-2c1w6ce1ohxz,1697932800000,Pending,2,5210.0,4-jgr42
643,FR,1697500800000,Delivered,86193,5675,549,1697673600000,1696723200000,Europe,cbc-fwgfj-l2mtjv,1696982400000,4.06,2 03,32 x 44 x 72,B1-uqap0thbm8kq,1696809600000,Paid,2,5675.0,8-yk1ko
166,FR,1676246400000,Delivered,22420,5198,628,1676332800000,1674950400000,Europe,ccc-bviqu-ss0f2j,1675036800000,50.56,25 28,32 x 44 x 72,C1-avhjytwlvrgd,1674950400000,Paid,2,5198.0,9-oba2r
559,US,1686355200000,Delivered,85627,5591,885,1686441600000,1686009600000,North America,cad-ntnhz-kuznqt,1686096000000,163.72,40 93,32 x 49 x 109,B1-wjunhi3uz4xa,1686009600000,Paid,1,5591.0,0-l5gw3
658,DE,1689552000000,Delivered,71593,5690,785,1689811200000,1687564800000,Europe,cbc-dnzhh-fuhbtu,1687651200000,47.42,23 71,32 x 50 x 80,C1-pjsqiszmj3ln,1687651200000,Paid,2,5690.0,2-ztjms
941,FR,1696896000000,Delivered,19915,5973,252,1697068800000,1696636800000,Europe,cad-fblgd-9fwap5,1697241600000,28.12,7 03,33 x 11 x 54,C1-bqvwg7ogabwg,1696723200000,Paid,1,5973.0,2-aawro
544,IN,1676160000000,Delivered,18928,5576,468,1676160000000,1673654400000,Asia,cad-fblgd-9fwap5,1674345600000,51.78,25 89,33 x 12 x 84,A1-jp55gcsbrajt,1673740800000,Paid,2,5576.0,5-ldqbl
87,AU,1678320000000,Delivered,56494,5119,202,1678665600000,1677628800000,Australia,ccc-9m4np-tiz8px,1677974400000,15.98,7 99,33 x 17 x 96,C1-2nyqpxvfznas,1677628800000,Paid,2,5119.0,3-tros8
780,CA,1686441600000,Delivered,46945,5812,875,1686614400000,1686182400000,North America,cad-b5e9q-wug0w3,1686268800000,57.6,14 4,33 x 18 x 130,A1-82i7kliwpfvr,1686182400000,Paid,1,5812.0,2-zcsbk
341,IN,1690416000000,Delivered,36900,5373,374,1690416000000,1689897600000,Asia,ccc-e89zt-jhmpav,1690070400000,141.64,35 41,33 x 26 x 121,C1-tsvhxparqaho,1689897600000,Paid,1,5373.0,3-zbcuz
746,IN,1677110400000,Delivered,39940,5778,654,1677283200000,1676851200000,Asia,cdc-wku6n-xlyaot,1677542400000,101.44,25 36,33 x 26 x 142,A1-nlprebisxlor,1676937600000,Paid,1,5778.0,8-bodtn
81,FR,1674864000000,Delivered,36372,5113,600,1675036800000,1673308800000,Europe,cdc-hkw0v-czyoy6,1673827200000,85.98,42 99,33 x 32 x 56,C1-yd5vmtol8ngh,1673395200000,Paid,2,5113.0,5-vqamz
593,US,1673568000000,Delivered,58628,5625,134,1673654400000,1673222400000,North America,cad-4xwww-bz3asf,1673481600000,140.8,35 2,33 x 34 x 70,B1-dsgyraz6fkj7,1673308800000,Paid,1,5625.0,2-qmld4
171,CA,1687132800000,Delivered,74238,5203,230,1687305600000,1686096000000,North America,aba-wl1jd-otfy8g,1686441600000,55.88,27 94,33 x 35 x 73,B1-es7kj5egs4m4,1686096000000,Paid,2,5203.0,4-9mcxl
285,JP,1695945600000,Delivered,29692,5317,818,1695945600000,1695513600000,Asia,aba-0l4wo-2yxyyb,1695600000000,107.48,26 87,33 x 42 x 83,B1-t1chme33fr3z,1695513600000,Paid,1,5317.0,2-lwcfh
354,AU,1693008000000,Delivered,14275,5386,814,1693267200000,1692489600000,Australia,cbc-ggvc1-fhqqcg,1693008000000,4.44,2 22,33 x 42 x 89,C1-pjsqiszmj3ln,1692489600000,Paid,2,5386.0,4-0gp4r
359,FR,1680912000000,Delivered,84755,5391,906,1680998400000,1680652800000,Europe,ccc-ure38-bvp1a7,1681344000000,19.68,4 92,33 x 47 x 74,B1-kxfrpybslkob,1680739200000,Paid,1,5391.0,6-a6cg1
932,US,1681862400000,Delivered,22623,5964,134,1682121600000,1680566400000,North America,cad-ez5lj-duf8i1,1680739200000,95.64,47 82,33 x 49 x 95,C1-yvfxlbt8jejx,1680652800000,Paid,2,5964.0,2-qmld4
969,FR,1689206400000,Delivered,12367,6001,388,1689552000000,1688428800000,Europe,ccc-q6asx-irlqzw,1689033600000,41.18,20 59,33 x 6 x 141,A1-r8gmvwxsfmam,1688515200000,Paid,2,6001.0,3-lday8
466,IN,1686268800000,Delivered,71101,5498,362,1686441600000,1685059200000,Asia,aba-2kxl6-rtdcm6,1685404800000,36.98,18 49,33 x 9 x 112,C1-tk3ygetsueuf,1685145600000,Paid,2,5498.0,3-yzl7u
838,AU,1673481600000,Delivered,29259,5870,785,1673568000000,1673136000000,Australia,ccc-yi5r6-drm0ih,1673740800000,49.32,12 33,33 x 9 x 147,A1-2c1w6ce1ohxz,1673136000000,Paid,1,5870.0,2-ztjms
475,GB,1678752000000,Delivered,35628,5507,94,1678924800000,1678492800000,Europe,cdc-qsc8w-tgmn7j,1678838400000,94.28,23 57,34 x 12 x 74,A1-h1mlz5zxzttx,1678579200000,Paid,1,5507.0,6-wzs9n
405,IN,1697673600000,Delivered,42734,5437,965,1697760000000,1697241600000,Asia,ccc-rmpao-quicer,1697760000000,82.96,20 74,34 x 13 x 54,B1-es7kj5egs4m4,1697328000000,Paid,1,5437.0,4-kafto
53,IN,1677369600000,Delivered,78249,5085,636,1677542400000,1675123200000,Asia,ccc-9hp94-lw1sej,1675296000000,7.9,3 95,34 x 13 x 83,A1-jp55gcsbrajt,1675209600000,Paid,2,5085.0,6-gvogn
978,DE,1685491200000,Delivered,36012,6010,80,1685664000000,1685232000000,Europe,cdc-zkavo-wfqbz0,1685664000000,11.76,2 94,34 x 14 x 53,C1-pjsqiszmj3ln,1685318400000,Paid,1,6010.0,2-oawa4
984,AU,1683676800000,Delivered,78521,6016,723,1684022400000,1682985600000,Australia,cad-ez5lj-duf8i1,1682985600000,71.4,35 7,34 x 18 x 112,A1-eixkpln3woad,1682985600000,Paid,2,6016.0,6-a9yxm
416,US,1688515200000,Delivered,78837,5448,439,1688601600000,1687996800000,North America,cdc-ol5zv-j4zp4h,1688256000000,181.92,45 48,34 x 18 x 89,C1-vrmgtcixyvlg,1687996800000,Paid,1,5448.0,8-zmbn5
789,FR,1687564800000,Delivered,76362,5821,765,1687651200000,1685232000000,Europe,cad-hf01i-kbmw0r,1685318400000,33.58,16 79,34 x 23 x 118,A1-eixkpln3woad,1685232000000,Paid,2,5821.0,3-dvekh
450,CA,1675382400000,Delivered,87388,5482,725,1675555200000,1675123200000,North America,cdc-55bub-ygoj0b,1675641600000,175.24,43 81,34 x 27 x 127,C1-8rkv7u4z0qhg,1675209600000,Paid,1,5482.0,9-qutr8
237,DE,1680134400000,Delivered,58628,5269,901,1680480000000,1678579200000,Europe,cdc-jts3h-bc562b,1678752000000,44.86,22 43,34 x 29 x 136,C1-qhp3tte5dphq,1678665600000,Paid,2,5269.0,1-5lkvm
960,IN,1693785600000,Delivered,25161,5992,605,1693872000000,1693526400000,Asia,cad-hz7ig-v8utxs,1693785600000,192.8,48 2,34 x 29 x 69,C1-vfd2z4smswkf,1693526400000,Paid,1,5992.0,7-wumaf
124,GB,1689379200000,Delivered,96844,5156,409,1689379200000,1687651200000,Europe,ccc-ikmq4-nzdfov,1687910400000,33.62,16 81,34 x 35 x 114,C1-vrmgtcixyvlg,1687737600000,Paid,2,5156.0,9-d5r7q
184,FR,1677974400000,Delivered,10688,5216,747,1678320000000,1676505600000,Europe,cbc-cifjg-ch9qbg,1676592000000,38.6,19 3,34 x 35 x 116,B1-bszoikzohcj5,1676505600000,Paid,2,5216.0,6-1ozkj
287,AU,1679356800000,Delivered,46954,5319,827,1679616000000,1677110400000,Australia,aba-huw7h-8fspnt,1677628800000,94.0,47,34 x 40 x 80,B1-kxfrpybslkob,1677110400000,Paid,2,5319.0,7-ribm6
779,GB,1679184000000,Delivered,88247,5811,810,1679184000000,1678752000000,Europe,aba-vkm9k-fp2zdn,1679097600000,63.52,15 88,34 x 43 x 114,C1-vrmgtcixyvlg,1678752000000,Paid,1,5811.0,6-jfjpr
279,US,1697587200000,Delivered,46552,5311,481,1697846400000,1696118400000,North America,ccc-tdiw5-wgfn9f,1696723200000,86.72,43 36,34 x 48 x 146,C1-yvfxlbt8jejx,1696118400000,Paid,2,5311.0,9-dqpj9
797,CA,1681603200000,Delivered,26724,5829,416,1681689600000,1681171200000,North America,cdc-ctbh2-umfecb,1681776000000,144.64,36 16,34 x 5 x 88,C1-d08ywijb4ocx,1681171200000,Paid,1,5829.0,7-vhwnx
313,GB,1684368000000,Delivered,78494,5345,396,1684454400000,1682121600000,Europe,aba-hggfu-8uydof,1682294400000,16.78,8 39,34 x 50 x 110,A1-y5wkiaudmn3w,1682208000000,Paid,2,5345.0,8-bfzkg
514,US,1699920000000,Created,16205,5546,726,1700006400000,1697414400000,North America,ccc-bviqu-ss0f2j,1697760000000,28.1,14 05,35 x 13 x 75,A1-easxbkqjrtpf,1697414400000,Paid,2,5546.0,3-rvwg7
561,FR,1694563200000,Delivered,92927,5593,383,1694563200000,1694131200000,Europe,cbc-lw65i-5g2uik,1694822400000,88.32,22 08,35 x 17 x 130,C1-qhp3tte5dphq,1694217600000,Paid,1,5593.0,2-nige4
582,FR,1679356800000,Delivered,46945,5614,142,1679529600000,1679011200000,Europe,aba-lnaex-dgo3ao,1679270400000,126.56,31 64,35 x 17 x 142,B1-wxwbz7umlgps,1679097600000,Paid,1,5614.0,9-nuutl
269,US,1681257600000,Delivered,42734,5301,592,1681430400000,1679097600000,North America,cbc-ke7dm-3myvkk,1679443200000,24.34,12 17,35 x 21 x 114,B1-uqap0thbm8kq,1679184000000,Paid,2,5301.0,5-34ifh
155,AU,1684627200000,Delivered,47001,5187,262,1684627200000,1684022400000,Australia,ccc-zpxyy-x2lsdf,1684195200000,144.52,36 13,35 x 21 x 61,C1-bqvwg7ogabwg,1684022400000,Paid,1,5187.0,5-qr1te
72,AU,1691712000000,Delivered,28381,5104,92,1691798400000,1690848000000,Australia,aba-ty2zt-kyr3qd,1690934400000,82.84,41 42,35 x 26 x 58,C1-pjsqiszmj3ln,1690848000000,Paid,2,5104.0,1-ncnz2
507,US,1689292800000,Delivered,84755,5539,644,1689292800000,1689120000000,North America,aba-wl1jd-otfy8g,1689465600000,35.12,8 78,35 x 31 x 144,C1-pjsqiszmj3ln,1689206400000,Paid,1,5539.0,1-dtkng
554,US,1687996800000,Delivered,43555,5586,512,1688256000000,1687046400000,North America,cad-pmybe-uluxnd,1687132800000,9.28,4 64,35 x 35 x 148,C1-pjsqiszmj3ln,1687046400000,Paid,2,5586.0,4-asfwg
616,FR,1694044800000,Delivered,10834,5648,664,1694217600000,1693872000000,Europe,ccc-ure38-bvp1a7,1694476800000,97.96,24 49,35 x 39 x 62,C1-vfd2z4smswkf,1693958400000,Paid,1,5648.0,5-ztrb2
317,IN,1697155200000,Delivered,70231,5349,692,1697587200000,1694736000000,Asia,cad-b01wn-ptbhum,1695427200000,74.74,37 37,35 x 41 x 73,B1-wjpqfe6aph9u,1694822400000,Paid,2,5349.0,9-syyuq
649,US,1695254400000,Delivered,84112,5681,632,1695254400000,1694649600000,North America,cad-uanzj-k92lpf,1695168000000,22.6,5 65,35 x 43 x 66,B1-d8gmdfp7zw37,1694649600000,Paid,1,5681.0,8-cmoqk
708,CA,1697414400000,Delivered,77214,5740,743,1697587200000,1697068800000,North America,cbc-ijfcx-ekvfq0,1697587200000,94.76,47 38,35 x 44 x 110,A1-4mkqxbm6zywt,1697068800000,Paid,2,5740.0,0-sz22b
971,GB,1695254400000,Delivered,17370,6003,884,1695427200000,1693612800000,Europe,aba-0wfp2-fizwnd,1693612800000,25.76,12 88,35 x 5 x 51,C1-hiqyf1c01jti,1693612800000,Paid,2,6003.0,0-8nxtu
118,DE,1684281600000,Delivered,14968,5150,648,1684368000000,1682899200000,Europe,cbc-onb2v-dgclve,1683417600000,59.7,29 85,35 x 50 x 92,A1-y5wkiaudmn3w,1682899200000,Paid,2,5150.0,9-5qoca
536,US,1688169600000,Delivered,69311,5568,381,1688515200000,1687478400000,North America,cbc-fwgfj-l2mtjv,1687651200000,85.22,42 61,35 x 50 x 96,C1-2nyqpxvfznas,1687478400000,Paid,2,5568.0,7-lkbdn
43,AU,1677888000000,Delivered,11636,5075,916,1678060800000,1676937600000,Australia,ccc-avajt-ntmrpo,1677456000000,29.44,14 72,35 x 8 x 119,C1-tsvhxparqaho,1676937600000,Paid,2,5075.0,7-v6wvn
61,IN,1697932800000,Delivered,19180,5093,392,1697932800000,1697673600000,Asia,cbc-lw65i-5g2uik,-9223372036855,189.96,47 49,35 x 8 x 53,A1-2c1w6ce1ohxz,1697760000000,Pending,1,5093.0,4-qihbc
832,JP,1690329600000,Delivered,78521,5864,354,1690675200000,1688256000000,Asia,cbc-utvjw-ruj9eo,1688342400000,30.12,15 06,35 x 9 x 127,C1-4ioaptjf0oag,1688256000000,Paid,2,5864.0,9-ymts8
824,AU,1683676800000,Delivered,52801,5856,556,1683936000000,1683072000000,Australia,aba-owho8-iquft2,1683244800000,25.92,12 96,36 x 12 x 92,C1-fkbonrztz7b1,1683072000000,Paid,2,5856.0,2-f03vz
855,AU,1685145600000,Delivered,19180,5887,720,1685145600000,1684713600000,Australia,cad-j0oco-f4a1eb,1685318400000,118.08,29 52,36 x 13 x 51,A1-h1mlz5zxzttx,1684800000000,Paid,1,5887.0,0-0lwbz
880,AU,1697414400000,Delivered,15868,5912,191,1697760000000,1696550400000,Australia,cbc-p6b9d-4lj4tq,1696723200000,27.7,13 85,36 x 15 x 123,B1-t1chme33fr3z,1696550400000,Paid,2,5912.0,4-or7pu
97,CA,1684540800000,Delivered,17370,5129,16,1684800000000,1683072000000,North America,cbc-ggvc1-fhqqcg,1683158400000,97.22,48 61,36 x 19 x 122,A1-82i7kliwpfvr,1683072000000,Paid,2,5129.0,4-sozf3
647,DE,1694649600000,Delivered,78103,5679,634,1695081600000,1693612800000,Europe,aba-hggfu-8uydof,1694304000000,23.26,11 63,36 x 22 x 71,A1-fbazprbgr4hd,1693699200000,Paid,2,5679.0,9-9hdjw
389,IN,1686441600000,Delivered,38732,5421,776,1686528000000,1686182400000,Asia,aba-ljm1o-7wn0vi,1686441600000,158.64,39 66,36 x 23 x 90,B1-or1wyejvqlge,1686268800000,Paid,1,5421.0,4-hqitw
505,GB,1683763200000,Delivered,97622,5537,418,1683849600000,1683244800000,Europe,cbc-jdszx-umymad,1683331200000,48.32,12 08,36 x 26 x 51,C1-cpbugpokl9v7,1683244800000,Paid,1,5537.0,8-wny53
420,IN,1680998400000,Delivered,24055,5452,971,1681171200000,1680825600000,Asia,cdc-qsc8w-tgmn7j,1680998400000,73.12,18 28,36 x 28 x 70,A1-jp55gcsbrajt,1680912000000,Paid,1,5452.0,5-cwfhz
963,US,1687305600000,Delivered,20881,5995,388,1687651200000,1686268800000,North America,ccc-9adkq-ylpooc,1686441600000,82.24,41 12,36 x 33 x 52,B1-dsgyraz6fkj7,1686268800000,Paid,2,5995.0,3-lday8
945,AU,1681776000000,Delivered,16424,5977,263,1681862400000,1681603200000,Australia,aba-avnyd-ltp7y7,1681776000000,178.56,44 64,36 x 34 x 127,A1-easxbkqjrtpf,1681603200000,Paid,1,5977.0,5-oolyo
183,IN,1678406400000,Delivered,83110,5215,87,1678492800000,1677888000000,Asia,ccc-snf6k-m6t3m6,1678406400000,91.96,22 99,36 x 35 x 72,C1-lizqqs1pyect,1677974400000,Paid,1,5215.0,1-7qvld
179,AU,1691884800000,Delivered,29692,5211,86,1691971200000,1691366400000,Australia,ccc-fzhed-ypi3u2,1691798400000,126.48,31 62,36 x 36 x 128,B1-t1chme33fr3z,1691366400000,Paid,1,5211.0,9-pk6u9
836,GB,1675728000000,Delivered,28381,5868,127,1675987200000,1673395200000,Europe,cbc-m5re7-j6ptth,1673568000000,9.9,4 95,36 x 36 x 130,B1-d8gmdfp7zw37,1673395200000,Paid,2,5868.0,2-6aoht
611,US,1693440000000,Delivered,45766,5643,361,1693440000000,1693180800000,North America,ccc-ure38-bvp1a7,1693526400000,12.64,3 16,36 x 36 x 67,C1-yd5vmtol8ngh,1693180800000,Paid,1,5643.0,4-r45ne
8,DE,1685750400000,Delivered,57918,5040,516,1685923200000,1683072000000,Europe,cdc-ctbh2-umfecb,1683072000000,24.1,12 05,36 x 38 x 59,B1-bxkjltfgog6k,1683072000000,Paid,2,5040.0,7-vvd7y
827,DE,1677542400000,Delivered,40545,5859,903,1677801600000,1675555200000,Europe,ccc-f9uyx-drwyx0,1675555200000,27.48,13 74,36 x 42 x 110,C1-yvfxlbt8jejx,1675555200000,Paid,2,5859.0,1-sbn1s
997,FR,1686528000000,Delivered,14968,6029,70,1686528000000,1686268800000,Europe,aba-7jlna-kw48wt,1686700800000,13.08,3 27,36 x 43 x 116,C1-vrmgtcixyvlg,1686268800000,Paid,1,6029.0,3-8iayc
831,GB,1674172800000,Delivered,35628,5863,908,1674259200000,1673827200000,Europe,ccc-ckf2u-pwb8gp,1674172800000,46.32,11 58,36 x 45 x 72,A1-easxbkqjrtpf,1673827200000,Paid,1,5863.0,5-7n0v1
425,CA,1677456000000,Delivered,35960,5457,412,1677888000000,1676246400000,North America,cbc-fwgfj-l2mtjv,1676678400000,63.18,31 59,36 x 48 x 144,B1-wjpqfe6aph9u,1676246400000,Paid,2,5457.0,8-hneyf
580,FR,1694217600000,Delivered,17957,5612,306,1694390400000,1694044800000,Europe,ccc-s0bib-ihx3rh,1694217600000,34.28,8 57,36 x 49 x 138,A1-82i7kliwpfvr,1694131200000,Paid,1,5612.0,2-zoh1u
216,CA,1681084800000,Delivered,69681,5248,101,1681084800000,1680566400000,North America,cad-bgysc-ycf48r,1680652800000,109.48,27 37,36 x 6 x 105,C1-d08ywijb4ocx,1680566400000,Paid,1,5248.0,1-5d5lr
204,FR,1676073600000,Delivered,98601,5236,967,1676505600000,1674432000000,Europe,cdc-zkavo-wfqbz0,1674950400000,86.38,43 19,36 x 6 x 140,C1-pjsqiszmj3ln,1674432000000,Paid,2,5236.0,0-6suvb
513,CA,1680825600000,Delivered,27340,5545,400,1680912000000,1680652800000,North America,cbc-xiufm-ladmww,1680825600000,87.72,21 93,36 x 8 x 54,C1-vfd2z4smswkf,1680739200000,Paid,1,5545.0,9-dvg8e
162,GB,1692662400000,Delivered,74238,5194,930,1693008000000,1691539200000,Europe,cad-bgysc-ycf48r,1691539200000,11.58,5 79,37 x 12 x 118,C1-pjsqiszmj3ln,1691539200000,Paid,2,5194.0,1-l4tgy
695,GB,1691193600000,Delivered,80054,5727,744,1691366400000,1690934400000,Europe,cdc-hkw0v-czyoy6,1691020800000,152.0,38,37 x 12 x 127,B1-or1wyejvqlge,1690934400000,Paid,1,5727.0,6-rjejy
433,DE,1685923200000,Delivered,56494,5465,766,1686096000000,1683763200000,Europe,ccc-snf6k-m6t3m6,1684108800000,88.7,44 35,37 x 14 x 90,C1-xhs30xusw3qe,1683849600000,Paid,2,5465.0,3-0im5l
490,DE,1675814400000,Delivered,38078,5522,530,1675987200000,1675555200000,Europe,aba-avnyd-ltp7y7,1675641600000,84.32,21 08,37 x 16 x 96,B1-bxkjltfgog6k,1675555200000,Paid,1,5522.0,6-df12p
967,FR,1689811200000,Delivered,88691,5999,94,1689984000000,1689552000000,Europe,cdc-emp7z-ecv5bt,1690070400000,81.68,20 42,37 x 17 x 101,B1-bszoikzohcj5,1689552000000,Paid,1,5999.0,6-wzs9n
641,FR,1694304000000,Delivered,47903,5673,496,1694390400000,1693353600000,Europe,aba-uwwzm-kgfxgr,1694044800000,79.36,39 68,37 x 19 x 139,A1-5kviciks6iea,1693440000000,Paid,2,5673.0,4-ov1vu
557,JP,1678233600000,Delivered,26078,5589,911,1678406400000,1677801600000,Asia,ccc-jaxuu-5osjey,1677974400000,70.68,17 67,37 x 21 x 127,A1-eixkpln3woad,1677801600000,Paid,1,5589.0,0-bu6ej
916,AU,1690329600000,Delivered,21620,5948,481,1690502400000,1689638400000,Australia,ccc-ckf2u-pwb8gp,1690243200000,91.64,45 82,37 x 23 x 133,C1-bqvwg7ogabwg,1689724800000,Paid,2,5948.0,9-dqpj9
85,US,1680825600000,Delivered,35960,5117,605,1681084800000,1680220800000,North America,cdc-iof3b-a5xigu,1680480000000,25.66,12 83,37 x 23 x 144,B1-uqap0thbm8kq,1680307200000,Paid,2,5117.0,7-wumaf
617,AU,1680048000000,Delivered,41422,5649,967,1680220800000,1679616000000,Australia,ccc-ckf2u-pwb8gp,1679702400000,162.4,40 6,37 x 23 x 99,B1-dsgyraz6fkj7,1679616000000,Paid,1,5649.0,0-6suvb
33,AU,1677542400000,Delivered,42527,5065,692,1677628800000,1677196800000,Australia,aba-rh9jk-9ne9td,1677196800000,75.88,18 97,37 x 24 x 103,B1-bxkjltfgog6k,1677196800000,Paid,1,5065.0,9-syyuq
148,JP,1684108800000,Delivered,16205,5180,849,1684195200000,1682812800000,Asia,ccc-rmpao-quicer,1683331200000,10.0,5,37 x 27 x 96,C1-tk3ygetsueuf,1682899200000,Paid,2,5180.0,3-pdg9h
38,IN,1677888000000,Delivered,62114,5070,385,1677888000000,1677542400000,Asia,aba-ad20u-bzphu8,1678147200000,137.4,34 35,37 x 30 x 52,A1-h1mlz5zxzttx,1677628800000,Paid,1,5070.0,9-tujag
409,US,1686614400000,Delivered,80054,5441,122,1686700800000,1686441600000,North America,cbc-lw65i-5g2uik,1686873600000,137.96,34 49,37 x 30 x 99,B1-x8pki1i9dcc2,1686528000000,Paid,1,5441.0,4-5gw8n
374,GB,1698710400000,Delivery in Progress,16424,5406,69,1699056000000,1697155200000,Europe,cad-pmybe-uluxnd,1697414400000,98.94,49 47,37 x 34 x 72,C1-bqvwg7ogabwg,1697155200000,Paid,2,5406.0,2-zjeqd
225,FR,1689206400000,Delivered,55858,5257,77,1689379200000,1686873600000,Europe,aba-dp76b-glfjl0,1687564800000,55.82,27 91,37 x 35 x 72,B1-wjpqfe6aph9u,1686960000000,Paid,2,5257.0,8-f6bo0
134,US,1675209600000,Delivered,89463,5166,597,1675382400000,1674345600000,North America,cbc-ggvc1-fhqqcg,1674518400000,13.92,6 96,37 x 41 x 136,C1-bqvwg7ogabwg,1674432000000,Paid,2,5166.0,1-duzya
634,IN,1680825600000,Delivered,79650,5666,392,1680998400000,1678492800000,Asia,ccc-zpxyy-x2lsdf,1678665600000,91.24,45 62,37 x 42 x 69,B1-wjunhi3uz4xa,1678579200000,Paid,2,5666.0,4-qihbc
